name,measured log(solubility:mol/L),SMILES,MolWt,HeavyAtomCount,RingCount,LogP,MaxPartialCharge,MinPartialCharge,NOCount
Methyl nonanoate,-3.38,CCCCCCCCC(=O)OC,172.268,12.0,0.0,2.910000000000001,0.3050018388563536,-0.4689954278205915,2.0
Cyclooctanol,-1.29,OC1CCCCCCC1,128.215,9.0,1.0,2.0916,0.0539847747440756,-0.3931313824680339,1.0
Dioxacarb,-1.57,CNC(=O)Oc1ccccc1C2OCCO2,223.22799999999995,16.0,2.0,1.4502,0.4118512826387754,-0.4098646124108826,5.0
"3,5-Dimethylphenol",-1.4,Cc1cc(C)cc(O)c1,122.16699999999996,9.0,1.0,2.00904,0.1156044856485877,-0.5079461480132894,1.0
Pyrazon,-2.878,Nc2cnn(c1ccccc1)c(=O)c2Cl,221.647,15.0,2.0,1.4681,0.2918754411613852,-0.3960485313377385,4.0
1-Methylcyclohexene ,-3.27,CC1=CCCCC1,96.17300000000002,7.0,1.0,2.5067000000000004,-0.032297544184645,-0.0856101292004773,0.0
Ethanol,1.1,CCO,46.069,3.0,0.0,-0.0014,0.0402205817490864,-0.3966637147812598,1.0
Methanol,1.57,CO,32.042,2.0,0.0,-0.3915,0.0319406837177281,-0.3996302435573072,1.0
"2,4-Dimethyl-3-pentanone",-1.3,CC(C)C(=O)C(C)C,114.18799999999996,8.0,0.0,1.8675,0.1374365723696985,-0.2991345091039935,1.0
Triadimefon,-3.61,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,293.754,20.0,2.0,3.1243000000000016,0.2515920895972152,-0.4611932774686706,5.0
2-Chlorophenol,-1.06,Oc1ccccc1Cl,128.558,8.0,1.0,2.0456000000000003,0.1336666127516892,-0.5063956313983089,1.0
m-Fluorobromobenzene,-2.67,Fc1cccc(Br)c1,175.0,8.0,1.0,2.5882000000000005,0.1238316661569354,-0.2069695417124704,0.0
Epiandrosterone,-4.16,CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,290.447,21.0,4.0,3.959100000000003,0.1385552844167547,-0.3931197276586113,2.0
"2,4-Dinitrotoluene",-2.82,Cc1ccc(cc1N(=O)=O)N(=O)=O,182.135,13.0,1.0,1.8114200000000005,0.278670384106092,-0.258305976280152,6.0
Ethanethiol,-0.6,CCS,62.137,3.0,0.0,0.9361,-0.0126404786360792,-0.179652169871682,0.0
Methyl acetate,0.46,COC(=O)C,74.07900000000001,5.0,0.0,0.1792999999999999,0.3018471669894445,-0.4691981070510483,2.0
Phosalone,-5.233,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,367.8160000000001,21.0,2.0,4.236100000000003,0.420224840332541,-0.4076273715254603,5.0
Butan-2-ol,0.47,CCC(C)O,74.12299999999999,5.0,0.0,0.7771999999999999,0.050903904353539,-0.3934300872216237,1.0
5-Methylchrysene,-6.59,c1cccc2c3c(C)cc4ccccc4c3ccc12,242.321,19.0,4.0,5.454620000000004,-0.0069666881054622,-0.0616289900517538,0.0
Isopentyl acetate,-1.92,CC(C)CCOC(=O)C,130.18699999999998,9.0,0.0,1.5956,0.302123037200498,-0.4658669313000108,2.0
"2,7-dimethylquinoline",-1.94,c2c(C)cc1nc(C)ccc1c2 ,157.216,12.0,2.0,2.8516400000000006,0.0707291557306465,-0.2531322777571483,1.0
Chlortoluron,-3.483,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,212.68,14.0,1.0,2.741920000000001,0.3208174447293631,-0.3306530379516715,3.0
Lactose,-0.244,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,342.297,23.0,2.0,-5.397199999999993,0.1867323035692516,-0.3935665150908041,11.0
Monolinuron,-2.57,CON(C)C(=O)Nc1ccc(Cl)cc1,214.652,14.0,1.0,2.365100000000001,0.3449815177521663,-0.3060636544714064,4.0
Propylene,-1.08,CC=C,42.081,3.0,0.0,1.1923,-0.0472598095819833,-0.1033612507472694,0.0
bupirimate,-4.16,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,316.4270000000001,21.0,1.0,1.74462,0.3856680683932532,-0.3543934825166246,7.0
phenylbutazone,-3.81,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,308.38100000000003,23.0,3.0,3.7878000000000025,0.2583749765904826,-0.2716787994967388,4.0
cycloate,-3.4,CCSC(=O)N(CC)C1CCCCC1 ,215.362,14.0,1.0,3.5141000000000027,0.281358522577794,-0.3309053582870657,2.0
estriol,-4.955,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,288.387,21.0,4.0,2.5800000000000005,0.1153706182642206,-0.5079560321952997,3.0
Thiophenol ,-2.12,Sc1ccccc1,110.18099999999995,7.0,1.0,1.9753,0.0039920050653017,-0.1434268922977095,0.0
"2,2-Dimethyl-1-butanol",-1.04,CCC(C)(C)CO,102.17699999999998,7.0,0.0,1.4149,0.0481528557594976,-0.3958205192006551,1.0
Procymidone,-4.8,CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,284.142,18.0,3.0,3.2829000000000024,0.2403293603390557,-0.2733553076419341,3.0
"2,3,4,5-Tetrachlorophenol",-3.15,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,231.893,11.0,1.0,4.0058,0.1367949681885226,-0.506280155911067,1.0
RTI 13,-4.207,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,322.29,23.0,3.0,3.5275200000000018,0.4181097839422788,-0.3181916724647135,5.0
Trietazine,-4.06,CCNc1nc(Cl)nc(n1)N(CC)CC,229.715,15.0,1.0,1.803,0.2309390509419238,-0.3543181861692868,5.0
dimetan,-0.85,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,211.261,15.0,1.0,1.9576,0.4138801763449307,-0.4146069853194307,4.0
"2,3-Dimethylpentane",-4.28,CCC(C)C(C)C,100.20499999999998,7.0,0.0,2.688500000000001,-0.0422233865172805,-0.0651184683537289,0.0
linalool,-1.99,CC(C)=CCCC(O)(C)C=C,154.253,11.0,0.0,2.6698000000000013,0.079954327501663,-0.386091502560853,1.0
DEF,-5.14,CCCCSP(=O)(SCCCC)SCCCC,314.5220000000001,17.0,0.0,6.694400000000005,0.2434059794479753,-0.288549685853284,1.0
p-Chlorobromobenzene,-3.63,Clc1ccc(Br)cc1,191.455,8.0,1.0,3.102500000000001,0.0406272978482653,-0.0843431332218139,0.0
Oxadiazon,-5.696,CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,345.22600000000017,22.0,2.0,4.217000000000003,0.4415268390304445,-0.4893688099968973,5.0
Diphenyl ether ,-3.96,O(c1ccccc1)c2ccccc2,170.211,13.0,2.0,3.478900000000002,0.1269277489093993,-0.4573845977458952,1.0
Ethyl acetate,-0.04,CCOC(=O)C,88.106,6.0,0.0,0.5694,0.3021127777269907,-0.4661718899744166,2.0
Methyl hydrazine,1.34,CNN,46.073,3.0,0.0,-0.9205,-0.001724682438604,-0.2717217592299514,2.0
Cyclopropyl-5-spirobarbituric acid,-1.886,O=C2NC(=O)C1(CC1)C(=O)N2 ,154.125,11.0,2.0,-0.8674000000000002,0.327631871364974,-0.2768227066031354,5.0
"3,4-Dichloronitrobenzene",-3.2,O=N(=O)c1cc(Cl)c(Cl)cc1,192.001,11.0,1.0,2.901600000000001,0.2705217811246272,-0.258308876852088,3.0
Trifluralin,-5.68,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,335.28200000000004,23.0,1.0,4.148200000000004,0.4164144436557721,-0.3603649404227578,7.0
Thalidomide,-2.676,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,258.233,19.0,3.0,0.0877999999999994,0.2617990793734749,-0.2946356316273462,6.0
Dienestrol,-4.95,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,266.34,20.0,2.0,4.604600000000004,0.1151184125370706,-0.5079662449203145,2.0
1-Butene,-1.94,CCC=C,56.108,4.0,0.0,1.5824,-0.0382003936054866,-0.1030932271211614,0.0
dibutylphthalate,-4.4,CCCCOC(=O)c1ccccc1C(=O)OCCCC ,278.348,20.0,1.0,3.600400000000003,0.3385059645525906,-0.4620783967394106,4.0
Fluoromethalone,-4.099,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,376.4680000000001,27.0,4.0,2.923300000000001,0.1778515712132037,-0.389712414276755,4.0
hexacosane,-8.334,CCCCCCCCCCCCCCCCCCCCCCCCCC,366.7180000000002,26.0,0.0,10.388599999999991,-0.0533059727891157,-0.0653823832227926,0.0
"1,2,4,5-Tetrachlorobenzene",-5.56,Clc1cc(Cl)c(Cl)cc1Cl,215.894,10.0,1.0,4.3002,0.0607694538849629,-0.0826554795968694,0.0
Mefluidide,-3.24,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,310.297,20.0,1.0,2.52334,0.5159905362915896,-0.3260125007616338,5.0
2-Methyl-1-Butene,-2.73,CCC(=C)C,70.13499999999999,5.0,0.0,1.9725,-0.0354350504850754,-0.100151220295327,0.0
Terbufos,-4.755,CCOP(=S)(OCC)SCSC(C)(C)C,288.44,15.0,0.0,4.506300000000004,0.2476281507120244,-0.3219490843405364,2.0
Ethyl decanoate,-4.1,CCCCCCCCCC(=O)OCC,200.322,14.0,0.0,3.6902000000000026,0.3052674256589853,-0.4659692078794497,2.0
butacarb,-4.24,c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,263.381,19.0,1.0,3.999800000000003,0.4118386635051281,-0.4103438839403624,3.0
Hexachloroethane,-3.67,ClC(Cl)(Cl)C(Cl)(Cl)Cl,236.74,8.0,0.0,3.7268,0.2363914383604266,-0.0787971461201422,0.0
Heptane,-4.53,CCCCCCC,100.205,7.0,0.0,2.976700000000002,-0.0533260917522132,-0.0653823832280402,0.0
allicin,-0.83,C=CCS(=O)SCC=C,162.27899999999997,9.0,0.0,1.7553,0.084482449375093,-0.2476249538540958,1.0
"2,4,6-Trimethylphenol",-2.05,Cc1cc(C)c(O)c(C)c1,136.194,10.0,1.0,2.3174600000000005,0.1209035857971855,-0.507407026806241,1.0
Apazone,-3.538,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,300.3620000000001,22.0,3.0,2.06422,0.2610071418410461,-0.3468366630273639,6.0
"Hexachloro-1,3-butadiene",-4.92,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,260.762,10.0,0.0,4.7574,0.1265291725972173,-0.0799846936436969,0.0
RTI 5,-3.324,CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,253.30499999999995,19.0,3.0,2.829600000000001,0.261343319649893,-0.3241697367667551,4.0
"1,4-Difluorobenzene",-1.97,Fc1ccc(F)cc1,114.094,8.0,1.0,1.9648,0.1229147977415928,-0.2070088831233159,0.0
Clonazepam,-3.499,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,315.716,22.0,3.0,3.037700000000001,0.2697570973628335,-0.3238334258325958,6.0
"5,5-Dimethylbarbituric acid",-1.742,O=C1NC(=O)NC(=O)C1(C)C,156.141,11.0,1.0,-0.6214000000000004,0.3276312863692885,-0.2768415966468682,5.0
Caproaldehyde,-1.3,CCCCCC=O,100.161,7.0,0.0,1.7656,0.119490197254345,-0.303402908155129,1.0
"2,6-Dichlorophenol",-1.79,Oc1c(Cl)cccc1Cl,163.003,9.0,1.0,2.699,0.1522507751392098,-0.5048271275158442,1.0
4-Isopropyltoluene,-3.77,CC(C)c1ccc(C)cc1,134.22199999999998,10.0,1.0,3.118420000000002,-0.0218820530674435,-0.0590419921968874,0.0
2-methylpteridine,-0.12,Cc2ncc1nccnc1n2,146.153,11.0,2.0,0.7282199999999999,0.1810389806572077,-0.2496597174531704,4.0
Guaiacol,-1.96,COc1ccccc1O ,124.13899999999995,9.0,1.0,1.4008,0.159973721120165,-0.5042548357902157,2.0
Atrazine,-3.85,CCNc1nc(Cl)nc(NC(C)C)n1,215.688,14.0,1.0,1.7770999999999997,0.2284970869222608,-0.3543182635074518,5.0
Decalin,-5.19,C1CCC2CCCCC2C1,138.254,10.0,2.0,3.3668000000000022,-0.0385845779399849,-0.0530216658653127,0.0
Iodobenzene,-3.01,Ic1ccccc1,204.01,7.0,1.0,2.2912,0.0129809037265691,-0.0621949266238613,0.0
halothane,-1.71,FC(F)(F)C(Cl)Br ,197.381,7.0,0.0,2.5085,0.4141196192625448,-0.1683874354116136,0.0
2-Phenoxyethanol,-0.7,OCCOc1ccccc1,138.16599999999997,10.0,1.0,1.0577,0.1189178408261219,-0.4912065654965863,2.0
Benzaldehyde,-1.19,O=Cc1ccccc1,106.12399999999997,8.0,1.0,1.4991,0.149548028830363,-0.2978964116504968,1.0
DNOC,-1.456,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,198.134,14.0,1.0,1.5170200000000005,0.3173469951831238,-0.5019019826977436,7.0
"2,2,3-Trimethylbutane",-4.36,CC(C)C(C)(C)C,100.20499999999998,7.0,0.0,2.688500000000001,-0.0359536416605318,-0.0622735432939388,0.0
"2,4-Dimethyl-2-pentanol ",-0.92,CC(C)CC(C)(C)O,116.20399999999998,8.0,0.0,1.8034,0.0593754942460159,-0.3904614361418555,1.0
"1,2,4-Trimethylbenzene",-3.31,Cc1ccc(C)c(C)c1,120.195,9.0,1.0,2.611860000000001,-0.0395015620935444,-0.0590430139440344,0.0
ethyl cinnamate,-3.0,CCOC(=O)C=Cc1ccccc1,176.215,13.0,1.0,2.2629,0.3302508283772095,-0.4628248565077515,2.0
"2,3-Dimethylpyridine",0.38,Cc1cccnc1C,107.156,8.0,1.0,1.69844,0.0401264586350494,-0.2613343140404534,1.0
Fenfuram,-3.3,Cc1occc1C(=O)Nc2ccccc2,201.225,15.0,2.0,2.840320000000001,0.2586977476231554,-0.4687987916998422,3.0
"2,2',4,4',6,6'-PCB",-8.71,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,360.88200000000006,18.0,2.0,7.274000000000001,0.0514778778587965,-0.0842325547422036,0.0
4-Bromotoluene,-3.19,Cc1ccc(Br)cc1,171.03700000000003,8.0,1.0,2.7575200000000013,0.0174948165833356,-0.0582043389752868,0.0
RTI 17,-4.706,CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,269.373,19.0,3.0,3.3649000000000022,0.1427864453260168,-0.3334143048034086,3.0
Methoxychlor,-6.89,COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,345.6529999999999,21.0,2.0,5.205900000000002,0.2008590588753659,-0.4967682126013862,2.0
Nimetazepam,-3.796,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,295.29800000000006,22.0,3.0,2.4086000000000007,0.2697573266717956,-0.3131930215383566,6.0
Butyraldehyde,-0.01,CCCC=O,72.107,5.0,0.0,0.9854,0.1194797811341422,-0.3034030972577946,1.0
Morin,-3.083,Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,302.23800000000006,22.0,3.0,1.9879999999999995,0.2382912215329,-0.507822516038892,7.0
3-Methyl-2-pentanol,-0.71,CCC(C)CCO,102.177,7.0,0.0,1.4149,0.0433063093277403,-0.3963658963780811,1.0
Valeraldehyde,-0.85,CCCCC=O,86.13399999999999,6.0,0.0,1.3755,0.1194900211111074,-0.3034029096435604,1.0
4-methoxypteridine,-1.11,COc1ncnc2nccnc12 ,162.15200000000002,12.0,2.0,0.4283999999999998,0.2446474709809178,-0.4793224031758331,5.0
Ethirimol,-3.028,CCCCc1c(C)nc(NCC)[nH]c1=O,209.293,15.0,1.0,1.85272,0.255206902057394,-0.3560156920274706,4.0
Chlorimuron-ethyl (ph 7),-4.576,CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,414.82700000000017,27.0,2.0,1.1715999999999998,0.3390012405396835,-0.4808255562116607,10.0
Pentylcyclopentane,-6.08,CCCCCC1CCCC1,140.26999999999998,10.0,1.0,3.7569000000000026,-0.0414285774579171,-0.0653823818351082,0.0
Androstenedione,-3.69,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,286.415,21.0,4.0,4.087400000000003,0.1551972904372288,-0.2990872112439102,2.0
Menthone,-2.35,CC(C)C1CCC(C)CC1=O,154.253,11.0,1.0,2.6477000000000013,0.1359970921198345,-0.2993810472983477,1.0
osthole,-4.314,c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,244.29,18.0,2.0,3.3103000000000025,0.3357025293815457,-0.4963202208048325,3.0
Flumethasone,-5.613,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,410.4570000000002,29.0,4.0,1.8437,0.1899061922886971,-0.3897123822878491,5.0
"9,10-Dimethylanthracene",-6.57,Cc1c2ccccc2c(C)c3ccccc13,206.288,16.0,3.0,4.609840000000004,-0.0145663918003204,-0.0616191195550924,0.0
Indole,-1.52,c2ccc1[nH]ccc1c2,117.15099999999995,9.0,2.0,2.1678999999999995,0.0453393472977115,-0.3611762912891017,1.0
2-Methylpropane,-2.55,CC(C)C,58.124,4.0,0.0,1.6623,-0.0499860811430797,-0.0630372541818288,0.0
Pentyl propanoate,-2.25,CCCCC(=O)OCC,130.18699999999998,9.0,0.0,1.7397,0.3052672446877203,-0.4659692088842844,2.0
1-Heptyne,-3.01,CCCCCC#C,96.173,7.0,0.0,2.1999000000000004,0.0086007665073937,-0.1201093157949142,0.0
Chlorzoxazone,-2.831,Clc2ccc1oc(=O)[nH]c1c2,169.567,11.0,2.0,1.7744999999999995,0.4167833257625218,-0.4078621121267837,3.0
"1,4-Dimethylnaphthalene ",-4.14,Cc1ccc(C)c2ccccc12,156.228,12.0,2.0,3.456640000000002,-0.0152070140817176,-0.0616194830962707,0.0
Pentane,-3.18,CCCCC,72.151,5.0,0.0,2.1965000000000003,-0.0538313154318367,-0.0653825553793841,0.0
"Etoposide (148-167,25mg/ml)",-3.571,COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,588.5620000000001,42.0,7.0,1.338599999999999,0.3099403857906003,-0.5016994790132149,13.0
Benzo[ghi]perylene,-9.018,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,276.338,22.0,6.0,6.3282000000000025,-0.0014094950004378,-0.0610106488711024,0.0
RTI 6,-3.36,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,313.36100000000005,23.0,3.0,1.6287999999999996,0.2590333038814902,-0.3945355398013342,7.0
2-Propanol,0.43,CC(C)O,60.096,4.0,0.0,0.3871,0.0483476118086921,-0.3937069016405105,1.0
Methyl t-butyl ether ,-0.24,COC(C)(C)C,88.14999999999999,6.0,0.0,1.4313,0.0594252076440529,-0.3791035972502146,1.0
Cyclohexene,-2.59,C1CCC=CC1,82.146,6.0,1.0,2.1166,-0.0350625096766017,-0.0885390926211166,0.0
Deoxycorticosterone,-3.45,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,330.4680000000001,24.0,4.0,3.695900000000003,0.1612958634071364,-0.3885795300144365,3.0
Succinimide,0.3,O=C1CCC(=O)N1,99.089,7.0,1.0,-0.577,0.2265620854128107,-0.2964386120240134,3.0
Methyl formate,0.58,COC=O,60.05200000000001,4.0,0.0,-0.2108000000000001,0.2922992611886824,-0.4712214465132429,2.0
"2,2,5-Trimethylhexane",-5.05,CC(C)CCC(C)(C)C,128.259,9.0,0.0,3.468700000000003,-0.0382513375996081,-0.0627732646040887,0.0
Glycerol,1.12,OCC(O)CO,92.094,6.0,0.0,-1.6681,0.1000470260172347,-0.3935933161206694,3.0
Benzo(e)pyrene,-7.8,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,252.316,20.0,5.0,5.737200000000003,-0.0020347856551073,-0.0616070559836345,0.0
Pyridazine,1.1,c1ccnnc1,80.08999999999999,6.0,1.0,0.4765999999999999,0.0495686255732368,-0.159175832249641,2.0
5-Allyl-5-phenylbarbital,-2.369,O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1,244.25,18.0,2.0,0.8664999999999998,0.3276513384711865,-0.2765124712673839,5.0
hydroxychlordene,-5.46,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,354.8749999999999,17.0,3.0,3.995,0.1667698960130797,-0.3886500161748994,1.0
"2,2-Dimethylpropanol",-0.4,CC(C)(C)CO,88.14999999999999,6.0,0.0,1.0248,0.0478988365089887,-0.3958312170553949,1.0
chlorquinox,-5.43,c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ,267.93,14.0,2.0,4.2434,0.1103993649491363,-0.2513130091246368,2.0
"2,4',5-PCB",-6.25,Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,257.547,15.0,2.0,5.313800000000001,0.0484937945184033,-0.0843437391001621,0.0
Chlorthalidone,-3.451,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,338.7720000000001,22.0,3.0,0.9242000000000008,0.2539853682403326,-0.3631152569719317,6.0
p-Bromoacetanilide,-3.083,CC(=O)Nc1ccc(Br)cc1,214.062,11.0,1.0,2.4075,0.2207474128104435,-0.3263377669326759,2.0
Flurochloridone,-4.047,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,312.118,19.0,2.0,3.514400000000002,0.4159856358783981,-0.3107327168303251,2.0
"O,P'-DDD",-6.51,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,320.04600000000005,18.0,2.0,5.929000000000003,0.1182775524816375,-0.1043354075517277,0.0
phthalamide,-2.932,c1cC2C(=O)NC(=O)C2cc1,149.149,11.0,2.0,0.0011999999999999,0.2341270932450082,-0.2953627877421498,3.0
Amobarbital,-2.468,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,226.276,16.0,1.0,1.1849999999999998,0.3276318689614549,-0.2768228775012217,5.0
Thiophene,-1.33,c1ccsc1,84.14299999999999,5.0,1.0,1.7480999999999998,-0.009338438056026,-0.152454341484825,0.0
Carbanilide,-3.15,O=C(Nc1ccccc1)Nc2ccccc2,212.252,16.0,2.0,3.3306000000000013,0.3231784291863308,-0.307721816489395,3.0
Chlordane,-6.86,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,409.7819999999999,18.0,3.0,5.682800000000001,0.1663921370813584,-0.12137493978578,0.0
Bendroflumethiazide,-3.59,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,421.4220000000001,27.0,3.0,1.6254,0.4172993876776648,-0.3675292229744847,7.0
1-Butanol,0.0,CCCCO,74.12299999999999,5.0,0.0,0.7787999999999999,0.0430422834852069,-0.3963767520692109,1.0
Propyne,-0.41,CC#C,40.065000000000005,3.0,0.0,0.6395,-0.0029671457278247,-0.1204050604029647,0.0
3-Pentanone,-0.28,CCC(=O)CC,86.134,6.0,0.0,1.3755,0.1318615217296646,-0.2997406513908195,1.0
Digitoxin,-5.293,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,764.9499999999999,54.0,8.0,3.247300000000002,0.3306609997810494,-0.457979662083263,13.0
"1,3-Dimethylnaphthalene",-4.29,Cc1cc(C)c2ccccc2c1,156.22799999999998,12.0,2.0,3.456640000000002,-0.0154539266812882,-0.0616292157619452,0.0
Methyl butyrate,-0.82,CCCOC(=O)CC,116.15999999999998,8.0,0.0,1.3496,0.30499623910753,-0.4656935805378395,2.0
4-Chlorotoluene,-3.08,Cc1ccc(Cl)cc1,126.586,8.0,1.0,2.6484200000000007,0.0405679931204553,-0.0843441355646558,0.0
3-Propanoyloxymethylphenytoin,-4.907,O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,338.36300000000006,25.0,3.0,2.3927000000000005,0.327866400760984,-0.4436033846113872,6.0
Dibutyl ether ,-1.85,CCCCOCCCC,130.231,9.0,0.0,2.603200000000001,0.0465432723152332,-0.3814528145933262,1.0
Dimefuron,-4.328,CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,338.79500000000013,23.0,2.0,2.869900000000001,0.4415246456034898,-0.3914725335693312,7.0
3-Methylphenol,-0.68,Cc1cccc(O)c1,108.14,8.0,1.0,1.7006199999999998,0.1153396524534321,-0.5079565717457838,1.0
"2,3,3',4,4'6-PCB",-7.66,Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,395.3270000000001,19.0,2.0,7.9274,0.078540978764181,-0.0835492759178095,0.0
"3,3-Dimethyl-2-butanol",-0.62,CC(O)C(C)(C)C,102.177,7.0,0.0,1.4133,0.0559884609910763,-0.3928730624024877,1.0
Benzo(b)fluorene,-8.04,C1c2ccccc2c3cc4ccccc4cc13,216.283,17.0,4.0,4.411000000000002,-0.0013231022228832,-0.0619392448680728,0.0
2-Methylheptane,-5.08,CCCCCC(C)C,114.232,8.0,0.0,3.2227000000000023,-0.0471325775290515,-0.0653823818456734,0.0
p-Nitrophenol,-0.74,Oc1ccc(cc1)N(=O)=O,139.11,10.0,1.0,1.3003999999999998,0.2691949560161654,-0.5079581647909615,4.0
Butane,-2.57,CCCC,58.124,4.0,0.0,1.8064,-0.0564343704175863,-0.0653924428808516,0.0
Nitrobenzene,-1.8,O=N(=O)c1ccccc1,123.11099999999996,9.0,1.0,1.5948,0.2689216270439583,-0.2583096384435056,3.0
"1,4-Diethylbenzene ",-3.75,CCc1ccc(CC)cc1,134.22199999999998,10.0,1.0,2.811400000000001,-0.0307437476477495,-0.0612941353776013,0.0
methyltestosterone acetate,-5.284,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,344.4950000000001,25.0,4.0,4.840100000000005,0.3026869538463383,-0.4589655297359685,3.0
Salicin,-0.85,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,286.28,20.0,2.0,-1.6424000000000003,0.2287384279679772,-0.4616046362584862,7.0
Piperophos,-4.15,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,353.4900000000001,21.0,1.0,4.198300000000004,0.2473336982368972,-0.3392687087774449,4.0
Hexane ,-3.84,CCCCCC,86.178,6.0,0.0,2.5866000000000007,-0.0535787022523684,-0.0653823845981235,0.0
benzylurea,-0.95,NC(=O)NCc1ccccc1 ,150.18099999999998,11.0,1.0,0.8548999999999998,0.311941344234159,-0.351660771550053,3.0
Benzonitrile,-1.0,N#Cc1ccccc1,103.12399999999997,8.0,1.0,1.55828,0.0991088368244062,-0.1924370514343749,1.0
2-Hexanone,-0.8,CCCCC(=O)C,100.161,7.0,0.0,1.7656,0.1293397726031704,-0.3000310249948769,1.0
thiouracil,-2.273,Sc1nccc(=O)[nH]1 ,128.15599999999998,8.0,1.0,0.0586,0.2509603953877575,-0.3016971212175844,3.0
Acetamide,1.58,CC(=O)N,59.068,4.0,0.0,-0.5084,0.2137901795921753,-0.3699205879126533,2.0
DDT,-7.15,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,354.491,19.0,2.0,6.495500000000002,0.2008590133369853,-0.0843441266420065,0.0
Acetanilide,-1.33,CC(=O)Nc1ccccc1,135.16599999999997,10.0,1.0,1.6449999999999998,0.2207474034590285,-0.3263390909376533,2.0
